, Інші залучені кошти, Інші фінансові зобов’язання, Відстрочені податкові зобов’язання," Кошти банків, у т. ч.:"," Кошти банків, у т. ч.:__ в іноземній валюті", Кошти отримані від Національного банку України," Усього зобов’язань, у т. ч.:"," Усього зобов’язань, у т. ч.:__ в іноземній валюті"," кошти фізичних осіб на вимогу, у т. ч.:"," кошти фізичних осіб на вимогу, у т. ч.:__ в іноземній валюті"," кошти фізичних осіб, у т. ч.:"," кошти фізичних осіб, у т. ч.:__ в іноземній валюті"," кошти юридичних осіб на вимогу, у т. ч.:"," кошти юридичних осіб на вимогу, у т. ч.:__ в іноземній валюті"," кошти юридичних осіб, у т. ч.:"," кошти юридичних осіб, у т. ч.:__ в іноземній валюті",MONTH,NKB,NKB_Банки з державною часткою,NRB_Банки з державною часткою,NRB_Банки з державною часткою ,QUARTER,YEAR,Інші залучені кошти,Інші зобов’язання,Інші фінансові зобов’язання,БАНК  ,Банк,Банк  ,"Боргові цінні папери, емітовані банком","Боргові цінні папери, емітовані банком, у т. ч.:","Боргові цінні папери, емітовані банком, у т. ч.:__ в іноземній валюті","Боргові цінні папери, емітовані банком__у тому числі в іноземній валюті",Відстрочені податкові зобов’язання,Зобовязання групи вибуття,Зобов’язання групи вибуття,Зобов’язання щодо поточного податку на прибуток,Кошти банків,Кошти банків__у тому числі в іноземній валюті,Кошти клієнтів,"Кошти клієнтів, у т.ч.:",Кошти клієнтів__у тому числі кошти юридичних осіб,Кошти клієнтів__у тому числі кошти юридичних осіб__у тому числі в іноземній валюті,Кошти клієнтів__у тому числі кошти юридичних осіб__у тому числі в іноземній валюті__у тому числі кошти юридичних осіб на вимогу,Кошти клієнтів__у тому числі кошти юридичних осіб__у тому числі в іноземній валюті__у тому числі кошти юридичних осіб на вимогу__у тому числі в іноземній валюті,Кошти клієнтів__у тому числі кошти юридичних осіб__у тому числі в іноземній валюті__у тому числі кошти юридичних осіб на вимогу__у тому числі в іноземній валюті__у тому числі кошти фізичних осіб,Кошти клієнтів__у тому числі кошти юридичних осіб__у тому числі в іноземній валюті__у тому числі кошти юридичних осіб на вимогу__у тому числі в іноземній валюті__у тому числі кошти фізичних осіб__у тому числі в іноземній валюті,Кошти клієнтів__у тому числі кошти юридичних осіб__у тому числі в іноземній валюті__у тому числі кошти юридичних осіб на вимогу__у тому числі в іноземній валюті__у тому числі кошти фізичних осіб__у тому числі в іноземній валюті__у тому числі кошти фізичних осіб на вимогу,Кошти клієнтів__у тому числі кошти юридичних осіб__у тому числі в іноземній валюті__у тому числі кошти юридичних осіб на вимогу__у тому числі в іноземній валюті__у тому числі кошти фізичних осіб__у тому числі в іноземній валюті__у тому числі кошти фізичних осіб на вимогу__у тому числі в іноземній валюті,"Кошти клієнтів_Кошти клієнтів, усього","Кошти клієнтів_Кошти клієнтів, усього__у тому числі:_юридичних осіб_кошти юридичних осіб, усього","Кошти клієнтів_Кошти клієнтів, усього__у тому числі:_юридичних осіб_кошти юридичних осіб, усього__у тому числі в іноземній валюті",Кошти клієнтів_кошти фізичних осіб на вимогу,Кошти клієнтів_кошти фізичних осіб на вимогу__у тому числі в іноземній валюті,Кошти клієнтів_кошти юридичних осіб на вимогу,Кошти клієнтів_кошти юридичних осіб на вимогу__у тому числі в іноземній валюті,"Кошти клієнтів_фізичних осіб_кошти фізичних осіб, усього","Кошти клієнтів_фізичних осіб_кошти фізичних осіб, усього__у тому числі в іноземній валюті",Кошти отримані від НБУ,МФО,Назва банку,Резерви за зобов'язаннями,Резерви за зобов’язаннями,Субординований борг,Усього зобов’язань,Усього зобов’язань__у тому числі в іноземній валюті,"Фінансові зобов'язання, що обліковуються за справедливою вартістю через прибуток або збиток",№ з/гр,№ з/п,№ п/п,№п/п
30,,,,,,,,,,,,,,,,,10,389,,,,1,2015,0,10094.06442,6051.81182,,,,0,,,0,0,,0,3451.13709,8733.43789,8732.53255,,,,,,,,,,,4337908.20565,3040316.23494,1971381.00826,566580.72336,517382.11982,984105.85692,613820.24864,1297591.97071,1126078.95816,,380582,МІЖНАРОДНИЙ ІНВЕСТИЦІЙНИЙ БАНК,835.87761,,218896.29971,4585970.83419,3326082.01931,,4,31,,
31,,,,,,,,,,,,,,,,,10,153,,,,1,2015,0,71243.05558,106694.59902,,,,1.05548,,,0,4563.51306,,0,0,3454.43753,3436.80748,,,,,,,,,,,2697031.70162,959356.09327,218043.99453,1020172.83264,460536.05519,766676.26262,174533.96431,1737675.60835,923128.51398,,380838,ПРАВЕКС-БАНК,858.31647,,255952.05083,3139798.72959,1435158.28198,,5,32,,
32,,,,,,,,,,,,,,,,,10,62,,,,1,2015,0,12970.8004,35246.51575,,,,471620.1989,,,411378.28487,0,,0,2200,40323.79574,4316.82691,,,,,,,,,,,2338093.24281,1281091.63733,609203.30431,96441.0508,45784.7765,329075.29691,38000.99065,1057001.60548,694100.32987,,339500,ТАСКОМБАНК,32.85,,272005.44642,3172492.85002,1946294.94645,,6,33,,
33,,,,,,,,,,,,,,,,,10,403,,,,1,2015,0,13473.42272,8017.96917,,,,21.163,,,0,0,,0,531.08,177332.18638,81375.17772,,,,,,,,,,,2538904.43202,1176264.14887,6841.24108,168167.98741,91041.3174,443267.32041,6081.70692,1362640.28315,916935.62985,,380708,АВАНТ-БАНК,477.09224,,220409.85267,2959167.1982,1187755.59829,,7,34,,
34,,,,,,,,,,,,,,,,,10,288,,,,1,2015,0,8145.22091999976,485.45038,,,,0,,,0,0,,0,0,4109.56711,0,,,,,,,,,,,2371993.53434,1973113.28795,112644.16931,161939.37798,130152.92469,1215989.39708,53497.13193,398880.24639,334712.50547,,300647,"""КЛІРИНГОВИЙ ДІМ""",560.91045,,263914.10959,2649208.79279,3934211.97111,,8,35,,
35,,,,,,,,,,,,,,,,,10,251,,,,1,2015,5657.68685,9754.13788,8728.56526,,,,0,,,0,0,,0,0,1161300.18049,1161300.18049,,,,,,,,,,,1145998.41946,411843.80983,124922.48211,263713.18638,171639.71547,281450.20727,65674.46411,734154.60963,459223.27034,,300658,ПІРЕУС БАНК МКБ,410.03233,,428741.00685,2760590.02912,2182578.86733,,9,36,,
36,,,,,,,,,,,,,,,,,10,97,,,,1,2015,370.5409,6962.39669,69547.4134,,,,0,,,0,45654.61596,,0,0,1368150.97239,1368146.78523,,,,,,,,,,,750600.59662,320616.37472,34274.31774,112910.81313,54351.32027,261437.96363,33791.56434,429984.2219,247323.85605,,325213,ВІЕС БАНК,36.4515,,212742.30466,2454065.29212,1882326.84628,,10,37,,
37,,,,,,,,,,,,,,,,,10,304,,,,1,2015,0,4778.38376,91527.97033,,,,0,,,0,0,,0,0,556299.79489,442824.79489,,,,,,,,,,,1895032.79797,840508.92176,249195.22771,151869.59519,144782.44578,158742.71695,25849.36661,1054523.87621,975599.46206,,300904,ФОРТУНА-БАНК,1325.48863,,105781.68577,2654746.12135,1773731.55898,,11,38,,
38,,,,,,,,,,,,,,,,,10,321,,,,1,2015,0,3577.7938,100730.52632,,,,0,,,0,0,,0,0,678602.89845,678602.89845,,,,,,,,,,,791288.77085,345933.48074,92842.76417,43953.7178,28454.17266,117494.32181,13360.74897,445355.29011,304851.36172,,380913,БМ БАНК,803.26591,,602948.59959,2177951.85492,1679373.41201,,12,39,,
39,,,,,,,,,,,,,,,,,10,191,,,,1,2015,0,26289.09149,188865.31976,,,,0,,,0,8134.22874,,0,7116.787,161997.14746,0,,,,,,,,,,,2215850.07905,1263063.42581,5.28631,17245.00096,34.83833,199715.5297,5.28631,952786.65324,4394.37653,,322335,"""АРКАДА""",15349.45665,,0,2623602.11015,4474.47106,,13,40,,
40,,,,,,,,,,,,,,,,,10,101,,,,1,2015,25299.82209,12858.27913,50282.90501,,,,0,,,0,8669.79595,,0,4295.51404,294109.70402,291581.98732,,,,,,,,,,,1653533.05424,563964.57102,278745.74306,207551.61998,72587.88775,203066.4754,38361.6318,1089568.48322,648293.80605,,313849,IНДУСТРІАЛБАНК,112.89631,,0,2049161.97079,1259473.65471,,14,41,,
41,,,,,,,,,,,,,,,,,10,105,,,,1,2015,0,12844.58743,61592.09823,,,,107.63772,,,107.63772,0,,0,0.21518,0,0,,,,,,,,,,,2372339.92563,1365865.32301,417480.3673,447491.68913,299275.80132,1073253.3511,294867.55798,1006474.60262,694927.3308,,328168,МАРФІН БАНК ,491.21365,,0,2447375.67784,1140637.15131,,15,42,,
42,,,,,,,,,,,,,,,,,10,129,,,,1,2015,0,32631.71949,5653.46315,,,,0,,,0,35546.595,,0,4E-05,512494.41106,0,,,,,,,,,,,628977.7046,119024.06705,15908.36804,71695.01953,51167.96625,84940.88456,9354.96963,509953.63755,405177.90883,,321723,БТА БАНК  ,0.18,,0,1215304.07334,421517.98502,,16,43,,
43,,,,,,,,,,,,,,,,,10,96,,,,1,2015,0,13139.85484,283163.41482,,,,0.00137,,,0.00137,4500.06474,,0,0,38.51369,38.51369,,,,,,,,,,,2220982.0398,189907.14697,3069.85132,138599.21536,19163.70721,117272.30277,3034.91128,2031074.89283,883180.39008,,307770,АКЦЕНТ-БАНК,0,,50397.26027,2572221.14953,1016007.27127,,17,44,,
44,,,,,,,,,,,,,,,,,10,142,,,,1,2015,1137.07098,11161.6896,45171.52393,,,,5391.4624,,,0,1280.24919,,0,2482.83747,1402.93967,0,,,,,,,,,,,2164303.17475,438818.62969,63138.28597,122370.84516,28889.07748,143945.88055,37609.09909,1725484.54506,326880.44153,,336310,ІДЕЯ БАНК,4.85126,,131993.00679,2364328.80604,523961.43218,,18,45,,
45,,,,,,,,,,,,,,,,,10,325,,,,1,2015,0,12646.27734,18734.37572,,,,101.32941,,,0,0,,0,8523.83235,517911.52213,517719.30249,,,,,,,,,,,755979.46571,47325.88885,4550.61981,73422.3284,4809.77642,44402.23628,4550.61981,708653.57686,106955.60933,,380418,БАНК ФОРВАРД,0,,349291.17179,1663187.97445,772787.41504,,19,46,,
46,,,,,,,,,,,,,,,,,10,329,,,,1,2015,0,8805.93834,611446.34103,,,,0,,,0,0,,0,0,526749.42182,526749.42182,,,,,,,,,,,228765.33553,209258.86607,27973.91358,7085.64061,5152.5793,184182.9272,25416.30573,19506.46946,8895.85291,,380366,КРЕДИТ ЄВРОПА БАНК ,4248.19241,,0,1380015.22913,1154107.36843,,20,47,,
47,,,,,,,,,,,,,,,,,10,385,,,,1,2015,0,506.17606,1474.47783,,,,169.2272,,,0,974.06453,,0,0,1403.10193,1403.10193,,,,,,,,,,,560944.17971,530094.4833,122383.06296,4743.96282,3177.98344,79306.82596,34122.74622,30849.69641,22535.47621,,380515,"""СОЮЗ""",1021.78058,,221853.42466,788346.4325,146351.95188,,21,48,,
48,,,,,,,,,,,,,,,,,10,463,,,,1,2015,0,1703.37653,10746.01551,,,,0,,,0,643.89798,,0,0,27482.52916,27482.52916,,,,,,,,,,,172356.83721,113157.18798,5675.12693,6781.12908,870.35957,41353.52961,5675.12693,59199.64923,8651.02601,,380827,ДІВІ БАНК,0,,0,212932.65639,42756.25824,,22,49,,
49,,,,,,,,,,,,,,,,,10,122,,,,1,2015,0,111.14902,2709.47875,,,,0,,,0,0,,0,0,35093.58366,34532.91459,,,,,,,,,,,122185.94695,113289.53027,12.35835,7379.1158,2710.61111,81923.64901,12.35835,8896.41668,2710.61111,,328685,ФІНБАНК,0,,381375.89121,541476.04959,398009.91012,,23,50,,
50,,,,,,,,,,,,,,,,,10,533,,,,1,2015,2198.19469,9546.32646,21021.61649,,,,23781.58651,,,0,0,,0,0,0,0,,,,,,,,,,,1958440.11927,681947.64391,28161.49745,313190.27529,46441.27135,131907.3782,2208.91857,1276492.47536,368070.36371,,380935,БАНК МИХАЙЛІВСЬКИЙ,721.37275,,69445.69248,2085154.90865,397378.3953,,1,51,,
51,,,,,,,,,,,,,,,,,10,260,,,,1,2015,0,1655.40138,1583.01602,,,,0,,,0,0,,0,0,0,0,,,,,,,,,,,1764301.99315,1741932.92345,1509584.47743,839.75886,608.24838,1566166.28023,1509584.47743,22369.0697,9771.5868,,322830,"""ТК КРЕДИТ""",25.67997,,3499.84297,1771065.93349,1519356.06423,,2,52,,
52,,,,,,,,,,,,,,,,,10,206,,,,1,2015,0,13793.56126,61617.40555,,,,0,,,0,9148.07326,,0,0,46076.19452,0,,,,,,,,,,,1237798.9732,414262.59804,102886.37464,61873.39464,38632.0803,191580.31757,78279.01365,823536.37516,776963.18695,,328760,МІСТО БАНК,75.90313,,247859.88623,1616369.99715,1173044.64471,,3,53,,
53,,,,,,,,,,,,,,,,,10,48,,,,1,2015,0,1917.44157,31894.90405,,,,0,,,0,0,,0,0,0,0,,,,,,,,,,,1589992.95613,1401040.11999,596861.77993,26080.79907,3823.66589,1165123.69599,430814.17456,188952.83614,45251.71136,,305062,"""НОВИЙ""",6.60411,,117818.86,1741630.76586,696927.18601,,4,54,,
54,,,,,,,,,,,,,,,,,10,262,,,,1,2015,0,13949.67878,38333.56612,,,,0,,,0,253.38683,,0,1825.37201,375907.06888,373454.44949,,,,,,,,,,,935198.1346,543560.69723,110735.3459,189037.37265,15253.71816,358867.28807,41824.49419,391637.43737,31374.75709,,322959,ЕКСПРЕС-БАНК,639.00482,,0,1366106.21204,516660.12685,,5,55,,
55,,,,,,,,,,,,,,,,,10,379,,,,1,2015,21.8483,4917.20751,62957.00465,,,,78653.31545,,,78653.31545,0,,0,0,171702.08593,117667.30728,,,,,,,,,,,1147417.85441,528027.61334,69078.36173,85873.74051,58229.6782,383362.43016,67351.91169,619390.24107,492362.0016,,339555,"""ПРЕМIУМ""",20180.52226,,0,1485849.83851,767722.43381,,6,56,,
56,,,,,,,,,,,,,,,,,10,318,,,,1,2015,0,5092.24923,88362.71992,,,,8907.24465,,,7891.75973,0,,0,0,1.67659,1.66903,,,,,,,,,,,1333905.45061,908778.2349,182253.7695,46292.07616,27321.51625,521668.57307,134517.86135,425127.21571,320371.74404,,380355,ЄВРОБАНК,1142.26458,,64328.27397,1501739.87955,518937.83511,,7,57,,
57,,,,,,,,,,,,,,,,,10,306,,,,1,2015,0,766.26175,1435.91393,,,,0,,,0,0,,0,0,1471.09589,0,,,,,,,,,,,1018385.7872,981783.0864,89.7475,7433.21613,0.06265,5249.31162,2.65189,36602.7008,1162.45705,,335902,УНIКОМБАНК,603,,0,1022662.05877,2171.48342,,8,58,,
58,,,,,,,,,,,,,,,,,10,407,,,,1,2015,0,5402.84249,116914.20292,,,,0,,,0,0,,0,19815.09884,0,0,,,,,,,,,,,1062185.00268,1062185.00268,112702.8814,0,0,388957.7838,112702.8814,0,0,,380731,ДОЙЧЕ БАНК ДБУ,3086.96387,,0,1207404.1108,120546.48735,,9,59,,
59,,,,,,,,,,,,,,,,,10,113,,,,1,2015,0,3175.59903,17870.8418,,,,0,,,0,49940.89856,,0,3597.96873,0,0,,,,,,,,,,,977664.64,560610.29621,52017.07681,128658.45133,10959.23041,300103.70381,26013.88279,417054.34379,56719.33812,,331489,ПОЛТАВА - БАНК,21.48877,,0,1052271.43689,108847.41195,,10,60,,
60,,,,,,,,,,,,,,,,,10,231,,,,1,2015,22466.7372,6312.17795,452.06376,,,,0,,,0,0,,0,0,16.80908,10.17176,,,,,,,,,,,1061563.57663,582900.0407,13737.70454,106474.08423,66273.81008,388150.90218,12194.40874,478663.53593,268979.44757,,322539,ЮНЕКС БАНК,0,,0,1090811.36462,282960.40087,,11,61,,
61,,,,,,,,,,,,,,,,,10,91,,,,1,2015,73231.26326,2786.20946,15802.28773,,,,0,,,0,0,,0,0,76054.21705,38534.30376,,,,,,,,,,,858297.05753,312561.98075,56759.48913,41360.4782,13371.83773,198669.22442,48430.65058,545735.07678,306408.15017,,325268,"""ЛЬВІВ""",0,,130787.63655,1156958.67158,610067.17712,,12,62,,
62,,,,,,,,,,,,,,,,,10,386,,,,1,2015,195668.57422,3533.47716,32201.21346,,,,1455.32635,,,1455.32635,0,,0,0,101166.62203,84668.84872,,,,,,,,,,,657466.27742,243505.77014,20909.08837,72758.01904,46784.5527,179596.19496,20653.719,413960.50728,286499.87475,,380526,"""ГЛОБУС""",13155.23177,,60455.91433,1065102.63674,596151.04695,,13,63,,
63,,,,,,,,,,,,,,,,,10,290,,,,1,2015,0,4310.98562,10737.82807,,,,0,,,0,0,,0,0,20228.59837,0,,,,,,,,,,,865297.78782,301473.61755,17250.55382,98365.32723,73923.07791,132247.78567,5467.80997,563824.17027,463691.26626,,300506,ПЕРШИЙ ІНВЕСТИЦІЙНИЙ БАНК,76.70349,,45791.21572,946443.11909,481454.64005,,14,64,,
64,,,,,,,,,,,,,,,,,10,455,,,,1,2015,0,3386.98341,18126.98824,,,,0,,,0,0,,0,0,218942.63108,218936.4473,,,,,,,,,,,545615.32861,541287.90622,183276.11425,4327.42239,0,473319.38958,183276.11425,4327.42239,0,,380797,СЕБ КОРПОРАТИВНИЙ БАНК,0,,0,786071.93134,403121.57832,,15,65,,
65,,,,,,,,,,,,,,,,,10,143,,,,1,2015,0,2805.82323,37399.16627,,,,7.78359,,,0,0,,0,0,131713.00494,131713.00494,,,,,,,,,,,826855.61635,325745.35607,118216.57604,146555.59643,68899.35307,265662.45704,101844.6404,501110.26028,355461.59973,,312248,КОМІНВЕСТБАНК,202.1391,,0,998983.53348,611967.87797,,16,66,,
66,,,,,,,,,,,,,,,,,10,123,,,,1,2015,0,3133.81301,24785.86051,,,,0,,,0,161.74387,,0,0,18.81569,18.64694,,,,,,,,,,,681901.14164,304026.50797,43042.42769,48424.68126,17520.22681,201496.21657,39813.29609,377874.63367,275978.54826,,351607,БАНК ГРАНТ,69.1886,,156513.8556,866584.41892,483005.17782,,17,67,,
67,,,,,,,,,,,,,,,,,10,395,,,,1,2015,0,4741.06707,1463.62619,,,,0,,,0,0,,0,0,3764.8652,3764.8652,,,,,,,,,,,855509.31225,138457.78422,28.47793,65634.36969,56232.23495,16821.8567,28.47793,717051.52803,667044.33847,,377090,ЄВРОПРОМБАНК,0,,0,865478.87071,670848.49435,,18,68,,
68,,,,,,,,,,,,,,,,,10,283,,,,1,2015,0,3993.66823,12785.51875,,,,0,,,0,1669.8509,,0,0,2074.84569,0,,,,,,,,,,,584658.66529,524580.01617,389028.4722,12172.39292,5702.75386,139631.32733,9447.7713,60078.64912,39378.31661,,300120,БАНК ПЕТРОКОММЕРЦ-УКРАЇНА,3.58056,,0,605186.12942,430165.69085,,19,69,,
69,,,,,,,,,,,,,,,,,10,47,,,,1,2015,0,5519.89123,41608.68064,,,,0,,,0,0,,0,0,10998.7431,10950.61919,,,,,,,,,,,535613.25355,232733.26161,3903.32008,127248.76786,58401.82127,119652.97146,3903.32008,302879.99194,199009.99454,,305987,ЮНІОН СТАНДАРД БАНК,33744.77753,,0,627485.34605,224185.05525,,20,70,,
70,,,,,,,,,,,,,,,,,10,513,,,,1,2015,0,4809.8834,3343.53065,,,,0,,,0,1229.875,,0,0,0,0,,,,,,,,,,,358923.90968,228352.62542,67066.35593,33489.48286,11548.64628,38059.11203,2931.07622,130571.28426,65102.83662,,380902,БАНК ЮНІСОН,2432.43231,,107638.03,478377.66104,239807.77401,,21,71,,
71,,,,,,,,,,,,,,,,,10,460,,,,1,2015,0,1416.82957,5703.24906,,,,597.49026,,,0,0,,0,1287.042,63813.6175,63813.6175,,,,,,,,,,,550666.6637,194825.68964,11240.74935,42790.51641,26337.17389,177052.90662,6081.04594,355840.97406,278950.81348,,380816,БАНК СІЧ,14.64544,,43064.10244,666563.63997,399226.28181,,22,72,,
72,,,,,,,,,,,,,,,,,10,394,,,,1,2015,0,2330.34568,31058.01553,,,,0,,,0,12085.49828,,0,0,34.36503,16.39237,,,,,,,,,,,286167.54823,48338.12618,8554.49785,49178.90666,26553.7196,35122.01659,8554.49785,237829.42205,63065.37269,,380645,БАНК 3/4,44.0815,,0,331719.85425,72449.06181,,23,73,,
73,,,,,,,,,,,,,,,,,10,406,,,,1,2015,0,3842.2393,3806.23353,,,,0,,,0,0,,0,0,74744.73278,74744.72978,,,,,,,,,,,432013.97188,143109.73844,618.33361,35655.29479,30950.18082,99018.04444,618.33361,288904.23344,273825.64738,,380720,АПЕКС-БАНК,29.94016,,82654.06351,597091.18116,431978.93577,,24,74,,
74,,,,,,,,,,,,,,,,,10,331,,,,1,2015,0,1397.50224,17335.34233,,,,0,,,0,0,,0,3602.626,42333.57478,42333.52964,,,,,,,,,,,401805.27007,340423.77156,112610.57737,11390.98558,7109.20986,220139.29344,38477.05235,61381.49851,54241.17052,,380441,КРЕДИТВЕСТ БАНК,0,,120630.65584,587104.97126,329965.34442,,25,75,,
75,,,,,,,,,,,,,,,,,10,490,,,,1,2015,0,1680.10333,10775.47711,,,,0,,,0,0,,0,0,9472.11936,9472.11936,,,,,,,,,,,518107.74817,229571.77273,526.79204,36822.82577,31907.4339,90210.35426,526.79204,288535.97544,237089.6503,,380861,БАНК СОФІЙСЬКИЙ,13.94322,,60493.61689,600543.00808,247210.06106,,26,76,,
76,,,,,,,,,,,,,,,,,10,201,,,,1,2015,0,1995.34396,106335.8427,,,,0,,,0,12891.20272,,0,0,0,0,,,,,,,,,,,400035.22821,123839.50621,17918.37949,46802.12248,15994.21328,78059.42752,7018.7111,276195.722,153167.43158,,322465,БАНК КОНТРАКТ,2737.57996,,49746.61463,573741.81218,308922.18787,,27,77,,
77,,,,,,,,,,,,,,,,,10,95,,,,1,2015,57.382,1953.6388,125.11681,,,,0,,,0,0,,0,0,125567.4209,88037.75181,,,,,,,,,,,356732.74636,74741.9885,6292.37463,13898.33341,7735.88193,47248.37921,2577.63481,281990.75786,262888.70745,,325990,ОКСІ БАНК,0,,0,484436.30487,357218.83389,,28,78,,
78,,,,,,,,,,,,,,,,,10,133,,,,1,2015,0,2450.60308,2695.55835,,,,0,,,0,4.19424,,0,850,0,0,,,,,,,,,,,479485.79986,215764.92454,8637.72062,6483.03162,798.60664,100932.31031,6344.74678,263720.87532,88197.14028,,353489,АСВІО БАНК,510.42076,,0,485996.57629,97483.41584,,29,79,,
79,,,,,,,,,,,,,,,,,10,774,,,,1,2015,0,731.72018,8536.31907,,,,0,,,0,0,,0,0,0,0,,,,,,,,,,,35839.10116,33253.94714,0,2585.15402,0,33163.94714,0,2585.15402,0,,339072,"""РВС БАНК""",0,,215058.85349,260165.9939,0,,30,80,,
80,,,,,,,,,,,,,,,,,10,205,,,,1,2015,0,35139.94325,5006.42888,,,,0,,,0,380.99504,,0,0,0,0,,,,,,,,,,,416591.73265,182505.6355,7333.04018,42534.58443,10480.00847,145256.5332,7333.04018,234086.09715,77225.34062,,313582,МЕТАБАНК,7.63917,,32782.71577,489909.45476,150082.82869,,31,81,,
81,,,,,,,,,,,,,,,,,10,328,,,,1,2015,0,1264.8215,19999.08971,,,,0,,,0,0,,0,3.033,44215.75159,22100.15138,,,,,,,,,,,343281.25567,138965.85288,7280.01017,24483.56786,16974.89335,53874.37844,6520.57547,204315.40279,163997.60561,,380322,БАНК БОГУСЛАВ,363.30996,,0,409127.26143,203079.18183,,32,82,,
82,,,,,,,,,,,,,,,,,10,380,,,,1,2015,0,28.32735,7213.18105,,,,0,,,0,1154.82999,,0,0,92410.30145,89197.95517,,,,,,,,,,,299730.0536,32676.20098,1155.75257,11027.21273,1088.48048,23877.01802,1155.75257,267053.85262,15616.6108,,380474,БАНК ТРАСТ,0,,120540.58847,521077.28191,226523.88123,,33,83,,
83,,,,,,,,,,,,,,,,,10,303,,,,1,2015,1366.74087,1216.38011,28767.21551,,,,0,,,0,0,,0,0,21000,0,,,,,,,,,,,329100.42061,177060.77025,25962.75264,17614.22218,9881.55671,93310.6789,14838.48351,152039.65036,95497.86776,,300885,АРТЕМ-БАНК,182.13973,,108370.10812,490003.00495,230022.57579,,34,84,,
84,,,,,,,,,,,,,,,,,10,241,,,,1,2015,45575.22792,1144.8741,3320.45402,,,,0,,,0,0,,0,0,3107.04822,0,,,,,,,,,,,339027.64834,173746.20976,12160.21016,17602.56554,10821.79115,123318.46847,7395.68422,165281.43858,102023.87226,,322302,АГРОКОМБАНК,528.65924,,17088.7361,409792.64794,115457.26267,,35,85,,
85,,,,,,,,,,,,,,,,,10,381,,,,1,2015,0,1216.62348,1461.17657,,,,0,,,0,0,,0,8733.557,0,0,,,,,,,,,,,346283.86986,287295.50465,73134.04803,20983.24362,335.73794,244231.18399,70865.21277,58988.36521,22272.29097,,313009,МОТОР-БАНК,7.72086,,0,357702.94777,95471.78049,,36,86,,
86,,,,,,,,,,,,,,,,,10,146,,,,1,2015,0,1908.28503,3152.95977,,,,0,,,0,0,,0,0,11365.06655,0,,,,,,,,,,,349396.95919,174410.24935,14401.99311,14351.39129,9730.6106,170143.52784,10299.80432,174986.70984,155720.96871,,320371,БАНК УКРАЇНСЬКИЙ КАПІТАЛ,28.89491,,41929.6096,407781.77505,171786.98915,,37,87,,
87,,,,,,,,,,,,,,,,,10,309,,,,1,2015,0,1555.53384,31222.75388,,,,0,,,0,0,,0,0,159781.78134,0,,,,,,,,,,,167929.21887,152927.56303,1794.0365,3903.76107,1059.5077,151923.61897,1794.0365,15001.65584,11575.43072,,380311,ФІНЕКСБАНК,6226.87609,,7653.19654,374369.36056,13955.75564,,38,88,,
88,,,,,,,,,,,,,,,,,10,49,,,,1,2015,0,837.25452,10332.39758,,,,0,,,0,14800.36684,,0,0,0,0,,,,,,,,,,,284827.08218,109123.54044,7406.35477,42028.64562,9498.82854,77895.93325,6080.65831,175703.54174,86346.47278,,353100,ПОЛІКОМБАНК,0,,11355.73263,322152.83375,100312.98642,,39,89,,
89,,,,,,,,,,,,,,,,,10,109,,,,1,2015,0,1374.05567,6223.21025,,,,0,,,0,2364.63763,,0,520,0,0,,,,,,,,,,,230212.39922,48817.95944,3002.37047,39693.91985,20768.45893,47105.51944,3002.37047,181394.43978,109833.58397,,328210,IНВЕСТБАНК,0,,72978.37416,313672.67693,187643.67005,,40,90,,
90,,,,,,,,,,,,,,,,,10,286,,,,1,2015,0,4171.62901,6741.15917,,,,0,,,0,0,,0,0,0,0,,,,,,,,,,,266401.65299,95629.61628,8214.9511,48367.11652,33438.25733,89054.78042,7536.09959,170772.03671,96068.41085,,306500,РАДАБАНК,96.32234,,0,277410.76351,104298.43595,,41,91,,
91,,,,,,,,,,,,,,,,,10,237,,,,1,2015,0,422.4354,38045.76367,,,,0,,,0,999.81515,,0,221.54754,0,0,,,,,,,,,,,183005.25404,142683.22782,2708.48458,13382.01319,2362.20115,43096.28836,561.27352,40322.02622,15616.52395,,380292,КСГ БАНК ,0,,0,222694.8158,18415.47583,,42,92,,
92,,,,,,,,,,,,,,,,,10,276,,,,1,2015,0,7.43119,564.025,,,,0,,,0,0,,0,0,153872.6182,0.02239,,,,,,,,,,,24869.73906,24487.53454,53.81994,382.20452,124.4161,24479.1327,53.81994,382.20452,124.4161,,306704,КЛАСИКБАНК,15721.15262,,0,195034.96607,178.25843,,43,93,,
93,,,,,,,,,,,,,,,,,10,392,,,,1,2015,0,2934.1168,4896.4422,,,,0,,,0,0,,0,0,5263.48451,5263.48451,,,,,,,,,,,196488.19343,26001.19168,1972.73017,49570.68375,44389.94462,20144.92587,1972.73017,170487.00175,150239.47664,,380634,АКОРДБАНК,8.37387,,92015.43944,301606.05025,250037.33297,,44,94,,
94,,,,,,,,,,,,,,,,,10,402,,,,1,2015,0,2060.83619,7355.39296,,,,0,,,0,60.52576,,0,0,17065.17806,62.33645,,,,,,,,,,,243636.46867,31835.53919,327.82783,72173.73247,54778.76085,30133.06833,327.82783,211800.92948,188265.05504,,380689,ВЕРНУМ БАНК,22.12385,,0,270200.52549,188750.09343,,45,95,,
