, Інший додатковий капітал, Емісійні різниці, Резерви переоцінки, Статутний капітал, Усього власного капіталу,MONTH,NKB,NKB_Банки з державною часткою,NRB_Банки з державною часткою,QUARTER,YEAR,Інший додатковий капітал,Банк,Банк   ,Емісійні різниці,Емісійні різниці ,МФО,Назва банку,Незареєстрований статутний капітал,Незареєстровані внески до статутного капіталу,Нерозподілений прибуток (непокритий збиток),Резерви переоцінки,Резервні та інші фонди банку,Статутний капітал,Статутний капітал* ,Статутний капітал ,Статутний капітал *,Усього власного капіталу,Усього власного капіталу ,Усього зобов'язань та власного капіталу,№ з/гр,№ з/п,№ п/п,№п/п
2398,,,,,,07,,,,3,2013,,,,,27.22845,,АСВІО БАНК,,0,2180.0524,0,20156.29879,,,104000,,,126363.57964,481102.93726,80,139,,
2399,,,,,,07,,,,3,2013,,,,,0,,БАНК СОФІЙСЬКИЙ,,0,178.52323,0,104.37351,,,120000,,,120282.89674,474772.86405,81,140,,
2400,,,,,,07,,,,3,2013,,,,,0,,IНТЕРБАНК,,0,320.424159999999,309.00471,33145.34424,,,36050,,,69824.77311,473113.48076,82,141,,
2401,,,,,,07,,,,3,2013,,,,,91.2874,,"""СТОЛИЧНИЙ""",,0,204.471710000005,4.71632,3494.34614,,,121335,,,125129.82157,471298.83403,83,142,,
2402,,,,,,07,,,,3,2013,,,,,0,,IНВЕСТБАНК,,0,8743.32129,7776.88453,13657.22171,,,74129.6,,,104307.02753,464027.953,84,143,,
2403,,,,,,07,,,,3,2013,,,,,0,,БАНК ТРАСТ,,0,20.41284,12350.51559,426.07616,,,69000,,,81797.00459,461249.30699,85,144,,
2404,,,,,,07,,,,3,2013,,,,,0,,БАНК СІЧ,,0,2231.21079,-328.71,79.47719,,,120000,,,121981.97798,460080.49418,86,145,,
2405,,,,,,07,,,,3,2013,,,,,0,,"""ТРАСТ-КАПІТАЛ""",,0,8570.90514,6226.09468,23001.76818,,,53250,,,91048.768,443282.39105,87,146,,
2406,,,,,,07,,,,3,2013,,,,,0,,ІНТЕРКРЕДИТБАНК,,0,78.47771,0,30.93102,,,130000,,,130109.40873,435466.14011,88,147,,
2407,,,,,,07,,,,3,2013,,,,,2902.36496,,КРЕДИТВЕСТ БАНК,,0,8152.22726,0,16626.40074,,,88045.2,,,115726.19296,429680.0405,89,148,,
2408,,,,,,07,,,,3,2013,,,,,3920,,ПРАЙМ-БАНК,,0,1931.17114,10835.527,16108.96952,,,61100,,,93895.66766,409337.19637,90,149,,
2409,,,,,,07,,,,3,2013,,,,,11.70712,,РЕГІОН-БАНК,,0,7931.00069,7180.15829,14253.36034,,,56481.279,,,85857.50544,399798.00461,91,150,,
2410,,,,,,07,,,,3,2013,,,,,0,,ОКСІ БАНК,,0,4780.00722,0,5339.01242,,,117200,,,127319.01964,371752.57509,92,151,,
2411,,,,,,07,,,,3,2013,,,,,0,,МЕЛІОР БАНК,,0,55.6822700000048,0,228.97758,,,190000,,,190284.65985,361746.16783,93,152,,
2412,,,,,,07,,,,3,2013,,,,,0,,АРТЕМ-БАНК,,0,612.165089999999,212.1464,8342.95862,,,86000,,,95167.27011,353650.84227,94,153,,
2413,,,,,,07,,,,3,2013,,,,,6.88495,,ГРІН БАНК,,0,3549.13324,0,12048.32909,,,76650,,,92254.34728,346037.14278,95,154,,
2414,,,,,,07,,,,3,2013,,,,,0,,МОТОР-БАНК,,0,583.1289,281.55527,2546.43889,,,120000,,,123411.12306,331949.72788,96,155,,
2415,,,,,,07,,,,3,2013,,,,,0,,ЄВРОПЕЙСЬКИЙ БАНК РАЦІОН.ФІНАНС.,,0,15856.71294,13394.3598,7743.76974,,,153000,,,189994.84248,326022.61826,97,156,,
2416,,,,,,07,,,,3,2013,,,,,0,,РАДАБАНК,,0,1358.80506,1067.80517,17634.62855,,,120000,,,140061.23878,276559.46742,98,157,,
2417,,,,,,07,,,,3,2013,,,,,0,,ФІНЕКСБАНК,,0,-2522.13125,0,0,,,122474,,,119951.86875,269727.43531,99,158,,
2418,,,,,,07,,,,3,2013,,,,,0,,УКРБУДІНВЕСТБАНК,,0,3224.59834,29.7255,1660.47549,,,120004.636,,,124919.43533,265709.55745,100,159,,
2419,,,,,,07,,,,3,2013,,,,,0.37087,,"""УКООПСПІЛКА""",,0,-2462.69326,57289.16398,8188.43362,,,72626.32447,,,135641.59968,263442.29333,101,160,,
2420,,,,,,07,,,,3,2013,,,,,0,,БАНК НАРОДНИЙ КАПІТАЛ,,0,1471.33128,0,3280.73223,,,80055.59,,,84807.65351,259520.38877,102,161,,
2421,,,,,,07,,,,3,2013,,,,,0,,КРЕДИТ ОПТИМА БАНК,,0,273.92948,0,5465.79469,,,63000,,,68739.72417,220839.89958,103,162,,
2422,,,,,,07,,,,3,2013,,,,,0,,"""ЗЕМЕЛЬНИЙ КАПІТАЛ""",,0,33.0172900000016,7463.68092,5192.69376,,,95220.5,,,107909.89197,218637.18437,104,163,,
2423,,,,,,07,,,,3,2013,,,,,609,,ПРОМИСЛОВО-ФІНАНСОВИЙ БАНК,,7208,2658.07527,0,14039.72345,,,106000,,,130514.79872,217136.35854,105,164,,
2424,,,,,,07,,,,3,2013,,,,,5535.06579,,ПРОФІН БАНК,,0,-19754.54961,6890.64406,13361.35833,,,121442.09,,,127474.60857,210352.67221,106,165,,
2425,,,,,,07,,,,3,2013,,,,,5764.93,,ФІНАНС БАНК,,0,-960.83404,-496.05006,20794.95387,,,176000,,,201102.99977,209514.11677,107,166,,
2426,,,,,,07,,,,3,2013,,,,,0,,КОМЕРЦІЙНИЙ ІНДУСТРІАЛЬНИЙ БАНК,,0,1020.75829,5834.47548,3374.50676,,,112417.11924,,,122646.85977,197038.48284,108,167,,
2427,,,,,,07,,,,3,2013,,,,,0,,БАНК ФАМІЛЬНИЙ,,0,11.2028099999989,14299.49397,3545.09393,,,66600.05496,,,84455.84567,175392.50872,109,168,,
2428,,,,,,07,,,,3,2013,,,,,0,,"""КОНКОРД""",,10000,778.00549,0,6510.38107,,,120000,,,137288.38656,170455.72423,110,169,,
2429,,,,,,07,,,,3,2013,,,,,0,,СХІДНО-ПРОМИСЛ. КОМЕРЦ. БАНК,,0,6315.17521,0,4999.43961,,,95544,,,106858.61482,165364.38636,111,170,,
2430,,,,,,07,,,,3,2013,,,,,5247,,БАНК ВЕЛЕС,,0,10426.82582,3064.94652,8296.5335,,,105000,,,132035.30584,159131.74989,112,171,,
2431,,,,,,07,,,,3,2013,,,,,0,,"""ЦЕНТР""",,0,8109.59077,0,872.02727,,,120000,,,128981.61804,151126.58138,113,172,,
2432,,,,,,07,,,,3,2013,,,,,0,,БАНК АЛЬЯНС,,0,185.015820000001,0,7430.21367,,,64778.9,,,72394.12949,148854.97035,114,173,,
2433,,,,,,07,,,,3,2013,,,,,0,,УКРАЇНСЬКИЙ БАНК РЕКОНСТР.ТА РОЗВ.,,0,-40787.85628,0,3980.71961,,,117999.5,,,81192.36333,122451.17503,115,174,,
2434,,,,,,07,,,,3,2013,,,,,0,,АЛЬПАРІ БАНК,,0,407.65307,0,0,,,122000,,,122407.65307,122440.88431,116,175,,
2435,,,,,,07,,,,3,2013,,,,,0,,БАНК МИХАЙЛІВСЬКИЙ,,0,-1476.41636,0,0,,,121000,,,119523.58364,119531.17925,117,176,,
2436,,,,,,04,,,,3,2013,,,,,19708.978,,ПРИВАТБАНК,,0,2198696.99541,592882.9143599999,1250568.6093300001,,,14897555.475,,,18959412.9721,174929578.90942,1,1,,
2437,,,,,,04,,,,3,2013,,,,,0,,УКРЕКСІМБАНК,,0,349827.92316,985440.34028,146232.67673,,,16446817.65882,,,17928318.59899,89672119.5089,2,2,,
2438,,,,,,04,,,,3,2013,,,,,0,,ОЩАДБАНК,,1333632,1057760.7706199999,1231094.08971,157187.31652,,,14496000,,,18275674.17685,86226370.31483999,3,3,,
2439,,,,,,04,,,,3,2013,,,,,3033306.41984,,РАЙФФАЙЗЕН БАНК АВАЛЬ,,0,-749776.45176,1182554.6756799999,278625.33012,,,3002774.908,,,6747484.88188,45976593.101550005,4,4,,
2440,,,,,,04,,,,3,2013,,,,,18861.22881,,ПРОМІНВЕСТБАНК,,0,-2344238.56869,2087496.9552799999,0,,,5298714.52,,,5060834.1354,40796441.53402,5,5,,
2441,,,,,,04,,,,3,2013,,,,,1654428.91271,,УКРСОЦБАНК,,0,-23087.773110000002,2073568.2506600001,2163895.42717,,,1814515.1668999998,,,7683319.98433,39420492.77374,6,6,,
2442,,,,,,04,,,,3,2013,,,,,0,,ДЕЛЬТА БАНК,,0,195837.88285,69413.3701,567639.627,,,2327000,,,3159890.87995,34746029.24148,7,7,,
2443,,,,,,04,,,,3,2013,,,,,0,,ВТБ БАНК,,0,-2087277.55169,152079.50187,0,,,5415784.405,,,3480586.35518,32118056.000019997,8,8,,
2444,,,,,,04,,,,3,2013,,,,,101659.63403,,ПЕРШИЙ УКР.МІЖНАРОДНИЙ БАНК,,0,-435246.097030001,705819.99922,649551.2450400001,,,3294492.4,,,4316277.18126,30330462.591119997,9,9,,
2445,,,,,,04,,,,3,2013,,,,,270558,,СБЕРБАНК РОСІЇ,,0,-933113.79431,140029.12594,364732.21877,,,3392460.5,,,3234666.0504,29520091.56169,10,10,,
2446,,,,,,04,,,,3,2013,,,,,6.46353,,АЛЬФА-БАНК,,0,-878277.52957,120673.70671,247335.34502,,,4639120.959,,,4128858.94469,27954062.85575,11,11,,
2447,,,,,,04,,,,3,2013,,,,,638909.57829,,"""НАДРА""",,0,-688653.03723,189622.09672,100.05398,,,3890362.66,,,4030341.35176,27905729.202710003,12,12,,
2448,,,,,,04,,,,3,2013,,,,,811259.8415999999,,УКРСИББАНК,,0,-7901563.32374,7952.70269,7940712.37354,,,1774333.04,,,2632694.63409,25874590.62751,13,13,,
2449,,,,,,04,,,,3,2013,,,,,0,,БАНК ФІНАНСИ ТА КРЕДИТ,,200000,-248853.15215,33862.79986,0,,,2100000,,,2085009.6477100002,23784293.29307,14,14,,
2450,,,,,,04,,,,3,2013,,,,,135941.77628,,УКРГАЗБАНК ,,0,-6050761.48133,142907.4792,10058.02125,,,10000000,,,4238145.7954,21224900.32678,15,15,,
2451,,,,,,04,,,,3,2013,,,,,2754.16982,,ОТП БАНК,,0,51812.66487,0,288310.97797,,,2868190.52175,,,3211068.3344099997,19983471.01339,1,16,,
2452,,,,,,04,,,,3,2013,,,,,0,,БРОКБІЗНЕСБАНК,,0,11597.026,328974.92334,57271.46508,,,2524140,,,2921983.41442,17401752.536,2,17,,
2453,,,,,,04,,,,3,2013,,,,,430119.42807,,ВIEЙБI БАНК,,200003.84274999998,-1659214.62186,64506.739870000005,16128.74352,,,2348619.1330500003,,,1400163.2654,14098429.49564,3,18,,
2454,,,,,,04,,,,3,2013,,,,,0,,КРЕДІ АГРІКОЛЬ БАНК,,172928.76,136096.60034,-2500.83162,247893.97402,,,1050000,,,1604418.50274,13309805.264,4,19,,
2455,,,,,,04,,,,3,2013,,,,,200462.08716,,КРЕДИТПРОМБАНК,,0,-928449.72558,29036.67759,0,,,2635938.34,,,1936987.3791699999,11025078.46014,5,20,,
2456,,,,,,04,,,,3,2013,,,,,0,,IHГ БАНК УКРАЇНА,,0,1034014.8221699999,0,366749.8615,,,731298.045,,,2132062.72867,10738505.07684,6,21,,
2457,,,,,,04,,,,3,2013,,,,,0,,"""ФІНАНСОВА ІНІЦІАТИВА""",,0,1340.649,0,57818.6817,,,1850000,,,1909159.3307,10604471.917369999,7,22,,
2458,,,,,,04,,,,3,2013,,,,,335564.02,,"""ПІВДЕННИЙ""",,0,100891.57824,124067.53271,127738.55687,,,956894,,,1645155.6878199999,10461082.95967,8,23,,
2459,,,,,,04,,,,3,2013,,,,,0,,IМЕКСБАНК,,150000,5052.615580000001,3794.88199,85053.93628000001,,,1140000,,,1383901.4338500001,9640486.56247,9,24,,
2460,,,,,,04,,,,3,2013,,,,,0,,БАНК ФОРУМ,,0,-4591934.40434,101665.29986,38637.5393,,,5934618.92,,,1482987.35482,9312470.59075,10,25,,
2461,,,,,,04,,,,3,2013,,,,,535523.9759999999,,РОДОВІД БАНК,,0,-9929845.42724,78142.66636,573038.31859,,,12359298.999599999,,,3616158.5333100003,8876136.085509999,11,26,,
2462,,,,,,04,,,,3,2013,,,,,0,,"""ХРЕЩАТИК""",,0,-207091.04157,35604.25703,51655.40444,,,828828,,,708996.6199,8330859.341380001,12,27,,
2463,,,,,,04,,,,3,2013,,,,,0,,БАНК КРЕДИТ ДНІПРО,,0,2046.06837,95577.19731,188320.96365000002,,,315000,,,600944.22933,7541516.8778,13,28,,
2464,,,,,,04,,,,3,2013,,,,,887485.30841,,УНІВЕРСАЛ БАНК,,0,-1458657.9405099999,3115.18549,27985.60491,,,1162671.97,,,622600.1283000001,6727056.97308,14,29,,
2465,,,,,,04,,,,3,2013,,,,,1130000,,ЕРСТЕ БАНК,,0,-1117593.92855,5051.98445,3528.68526,,,1380500,,,1401486.74116,6558583.25863,15,30,,
2466,,,,,,04,,,,3,2013,,,,,0,,БАНК КИЇВСЬКА РУСЬ ,,69000,-110994.57897,83990.45107000001,44003.899359999996,,,416080,,,502079.77146,5767803.87121,16,31,,
2467,,,,,,04,,,,3,2013,,,,,87158.60807,,БТА БАНК  ,,0,-100976.31788,24199.575119999998,33093.389299999995,,,1500000,,,1543475.2546100002,5694082.2351,17,32,,
2468,,,,,,04,,,,3,2013,,,,,786807.8904200001,,ПРАВЕКС-БАНК,,0,-949496.52977,234287.63416000002,1332.10769,,,941920,,,1014851.1025,5543558.41661,18,33,,
2469,,,,,,04,,,,3,2013,,,,,2018.1802200000002,,УНIКРЕДИТ БАНК,,0,174534.51441,202.06599,155693.8805,,,653507.67,,,985956.31112,5001428.93669,19,34,,
2470,,,,,,04,,,,3,2013,,,,,0,,БАНК 3/4,,0,200438.04152,2415.34992,83799.19787999999,,,267000,,,553652.5893199999,4750029.586089999,20,35,,
2471,,,,,,04,,,,3,2013,,,,,0,,ПІВДЕНКОМБАНК ,,0,9569.14689,4931.93547,64144.99954999999,,,300000,,,378646.08191,6075893.62891,1,36,,
2472,,,,,,04,,,,3,2013,,,,,0,,ЗЛАТОБАНК,,0,3634.00248,0,2996.00481,,,352500,,,359130.00729,6056306.911499999,2,37,,
2473,,,,,,04,,,,3,2013,,,,,253090.78194,,СІТІБАНК ,,0,628797.03389,31814.246010000003,95172.05081999999,,,66500,,,1075374.11266,6002125.0542,3,38,,
2474,,,,,,04,,,,3,2013,,,,,1.86726,,ФІДОБАНК,,520000,-322408.54207,285185.6368,293.54677000000004,,,675688.819,,,1158761.32776,5565971.27034,4,39,,
2475,,,,,,04,,,,3,2013,,,,,11.77563,,УКРІНБАНК,,0,1586.06368,240129.82159,29754.086730000003,,,305000,,,576481.74763,5272317.6325,5,40,,
2476,,,,,,04,,,,3,2013,,,,,138.44,,МЕГАБАНК,,0,2686.24412,50921.19319,103316.59949000001,,,500000,,,657062.4768000001,4932418.37731,6,41,,
2477,,,,,,04,,,,3,2013,,,,,0,,ДІВІ БАНК,,0,5792.706520000001,0,35.30722,,,590000,,,595828.01374,4846910.0867099995,7,42,,
2478,,,,,,04,,,,3,2013,,,,,0,,ВСЕУКРАЇНСЬКИЙ БАНК РОЗВИТКУ,,0,57071.84825,0,2726.5655,,,310000,,,369798.41375,4740139.3848,8,43,,
2479,,,,,,04,,,,3,2013,,,,,12.19,,АКТАБАНК ,,0,9864.194940000001,0,7986.08605,,,400000,,,417862.47099,4645785.391559999,9,44,,
2480,,,,,,04,,,,3,2013,,,,,11436.42887,,УКРБІЗНЕСБАНК ,,0,37102.84761,48085.79786,56297.98964,,,234160,,,387083.06398000004,4619591.65812,10,45,,
2481,,,,,,04,,,,3,2013,,,,,0,,"""СОЮЗ""",,0,3621.13791000002,-2208.70319,4320.12526,,,336000,,,341732.55998,4436177.80557,11,46,,
2482,,,,,,04,,,,3,2013,,,,,38.053169999999994,,КРЕДOБАНК,,0,-1504620.1772,166225.10590999998,40175.66687,,,1918969.46916,,,620788.11791,4173367.59415,12,47,,
2483,,,,,,04,,,,3,2013,,,,,80211.7403,,МАРФІН БАНК ,,0,2049.33746999998,28325.83109,80232.07368,,,435000.05,,,625819.0325399999,4021456.54867,13,48,,
2484,,,,,,04,,,,3,2013,,,,,0,,АВАНТ-БАНК,,0,1387.8050800000099,651.39761,1062.03306,,,320000,,,323101.23575,3827644.5189699996,14,49,,
2485,,,,,,04,,,,3,2013,,,,,0,,ДІАМАНТБАНК,,0,3060.8922399999997,0,61739.42446,,,210000,,,274800.3167,3703249.167,15,50,,
2486,,,,,,04,,,,3,2013,,,,,0,,ТЕРРА БАНК,,0,2615.63306,1859.41127,7133.64973,,,557141,,,568749.69406,3652648.9466,16,51,,
2487,,,,,,04,,,,3,2013,,,,,0,,ПЛАТИНУМ БАНК,,0,36045.90124,0,1132.5122700000002,,,380567.201,,,417745.61451,3632077.98596,17,52,,
2488,,,,,,04,,,,3,2013,,,,,9539.7816,,УКРАЇНСЬКИЙ ПРОФЕСІЙНИЙ БАНК,,0,55356.961740000006,608.4666100000001,41632.48629,,,500000,,,607137.69624,3464882.2297,18,53,,
2489,,,,,,04,,,,3,2013,,,,,0,,"""КЛІРИНГОВИЙ ДІМ""",,0,60856.36307,50515.806240000005,45350.295809999996,,,439692.5,,,596414.9651200001,3460754.89942,19,54,,
2490,,,,,,04,,,,3,2013,,,,,0,,МІСЬКИЙ КОМЕРЦІЙНИЙ БАНК,,0,3786.01648,5888.41331,3949.98779,,,195890,,,209514.41758,3445273.0065,20,55,,
2491,,,,,,04,,,,3,2013,,,,,8021.5040500000005,,IНДУСТРІАЛБАНК,,0,42987.58096,8610.127110000001,137686.22393,,,607798.0545000001,,,805103.49055,3234772.75517,21,56,,
2492,,,,,,04,,,,3,2013,,,,,0,,ПІРЕУС БАНК МКБ,,0,-1043427.90543,19617.964,41244.84597,,,1627792.22,,,645227.12454,3111724.14115,22,57,,
2493,,,,,,04,,,,3,2013,,,,,0,,ЄВРОГАЗБАНК ,,39911,3225.10167,0,7121.53243,,,230000,,,280257.6341,3024398.75636,23,58,,
2494,,,,,,04,,,,3,2013,,,,,0,,СВЕДБАНК  ,,799300,-5250302.738340001,7592.74645,235.77443,,,5440927.6620000005,,,997753.44454,2860113.7129200003,24,59,,
2495,,,,,,04,,,,3,2013,,,,,0,,БАНК РУСКИЙ СТАНДАРТ,,100000,3044.49012,0,0,,,183000,,,286044.49012,3221800.7130400003,1,60,,
2496,,,,,,04,,,,3,2013,,,,,0,,БАНК HАЦІОНАЛЬНІ ІНВЕСТИЦІЇ,,0,9421.31515,-326.90773,45154.30132,,,161000,,,215248.70874,3011631.2698299997,2,61,,
2497,,,,,,04,,,,3,2013,,,,,0,,АКТИВ - БАНК,,0,149516.31366999997,132.04959,82947.17797,,,312750,,,545345.54123,2974314.8518899996,3,62,,
2498,,,,,,04,,,,3,2013,,,,,0,,ЕКСПРЕС-БАНК,,0,77671.06882999999,40442.50053,80709.12061999999,,,248767.75699999998,,,447590.44698,2902508.4980699997,4,63,,
2499,,,,,,04,,,,3,2013,,,,,11,,ТАСКОМБАНК,,0,88575.62928000001,25737.27461,1824.20855,,,220000,,,336148.11244,2592759.3259300003,5,64,,
2500,,,,,,04,,,,3,2013,,,,,40.6982,,БАНК КІПРУ,,0,-26665.90578,11741.84009,50703.04386,,,700643.6,,,736463.27637,2584284.63972,6,65,,
2501,,,,,,04,,,,3,2013,,,,,0,,ФОРТУНА-БАНК,,0,10382.042500000001,158742.99955,39665.09435,,,215000,,,423790.1364,2535996.99362,7,66,,
2502,,,,,,04,,,,3,2013,,,,,777.8033600000001,,ПРОКРЕДИТ БАНК,,0,-14455.08066,-33.02038,0,,,298333.22448000003,,,284622.9268,2426275.38607,8,67,,
2503,,,,,,04,,,,3,2013,,,,,0,,БАНК ІНВЕСТИЦІЙ ТА ЗАОЩАДЖЕНЬ,,0,3024.6166200000002,0,34258.07494,,,250000,,,287282.69156,2408643.71489,9,68,,
2504,,,,,,04,,,,3,2013,,,,,43.583999999999996,,ФІНБАНК,,0,-11058.98395,37196.01177,13770.22573,,,135050,,,175000.83755,2401316.8674600003,10,69,,
2505,,,,,,04,,,,3,2013,,,,,0,,БМ БАНК,,0,-334635.37584,3.48617,5383.40697,,,579667.85,,,250419.3673,2391574.94613,11,70,,
2506,,,,,,04,,,,3,2013,,,,,0,,БАНК ПЕРШИЙ,,0,2899.3743099999997,17181.92413,13181.099460000001,,,265000,,,298262.3979,2386372.71838,12,71,,
2507,,,,,,04,,,,3,2013,,,,,17420,,ІДЕЯ БАНК,,47970,33175.91572,34307.91452,23435.985819999998,,,160000,,,316309.81606,2382316.0434000003,13,72,,
2508,,,,,,04,,,,3,2013,,,,,846.7425,,"""КИЇВ""",,0,-3471027.11627,311532.23263,366441.49019000004,,,3567544,,,775337.34905,2327472.5339800003,14,73,,
2509,,,,,,04,,,,3,2013,,,,,42863.64134,,ФОЛЬКСБАНК,,0,-79240.38114,86116.56795,28757.45528,,,420000,,,498497.28343,2182038.8679,15,74,,
2510,,,,,,04,,,,3,2013,,,,,0,,ЕКСПОБАНК,,0,-189417.59128999998,93453.3763,9185.49477,,,404231.212,,,317452.49178,2175496.38792,16,75,,
2511,,,,,,04,,,,3,2013,,,,,32.5,,ЕНЕРГОБАНК,,0,-110033.50654,24701.715669999998,28208.79236,,,359037.175,,,301946.67649000004,2134352.40491,17,76,,
2512,,,,,,04,,,,3,2013,,,,,40.51219,,АКЦЕНТ-БАНК,,0,30822.32923,3075.39987,29098.56323,,,125560,,,188596.80452,2041910.46347,18,77,,
2513,,,,,,04,,,,3,2013,,,,,393.43215,,БАНК ДЕМАРК,,0,949.899289999991,5871.4682,32150.85664,,,176000,,,215365.65628,1978549.13445,19,78,,
2514,,,,,,04,,,,3,2013,,,,,0,,БАНК ВОСТОК,,0,55710.17036,0,2359.6612,,,307350,,,365419.83155999996,1957897.98328,20,79,,
2515,,,,,,04,,,,3,2013,,,,,0,,БАНК КАМБІО,,0,806.02863,33435.73933,663.04553,,,111467.42152,,,146372.23501,1873875.93847,21,80,,
2516,,,,,,04,,,,3,2013,,,,,0,,АСТРА БАНК,,0,123411.82916,-2900.48922,2883.72743,,,1050000,,,1173395.06737,1851620.18108,22,81,,
2517,,,,,,04,,,,3,2013,,,,,1056.3,,МІСТО БАНК,,0,-42723.28669,63596.38553,18355.59982,,,299980,,,340264.99866,1841575.3434600001,23,82,,
2518,,,,,,04,,,,3,2013,,,,,0,,ДОЙЧЕ БАНК ДБУ,,0,-13456.78606,1218.67746,0,,,228666.10199999998,,,216427.99339999998,1775446.7416400001,24,83,,
2519,,,,,,04,,,,3,2013,,,,,13.40704,,"""АРКАДА""",,0,48769.95343,0,43904.34255,,,220445.042,,,313132.74502000003,1764554.2025,25,84,,
2520,,,,,,04,,,,3,2013,,,,,0,,БАНК МЕРКУРІЙ,,0,5720.09156,61941.81177,12206.87853,,,141500,,,221368.78186000002,1716493.6697200001,26,85,,
2521,,,,,,04,,,,3,2013,,,,,1048.95,,"""КАПІТАЛ""",,0,-9945.19212,363.33909,6664.10404,,,194078.895,,,192210.09601,1636302.56109,27,86,,
2522,,,,,,04,,,,3,2013,,,,,0,,ЄВРОБАНК,,0,1273.71967,936.0431,74.79634,,,126670,,,128954.55910999999,1606965.59966,28,87,,
2523,,,,,,04,,,,3,2013,,,,,54132.069,,БАНК НАЦІОНАЛЬНИЙ КРЕДИТ,,0,-112493.00321,0,38602.301490000005,,,113960.75,,,94202.11727999999,1601444.5737700001,29,88,,
2524,,,,,,04,,,,3,2013,,,,,0,,ФІНРОСТБАНК,,0,2494.215,0,9607.15731,,,120000,,,132101.37230999998,1520045.5020899998,30,89,,
2525,,,,,,04,,,,3,2013,,,,,0,,МІЖНАРОДНИЙ ІНВЕСТИЦІЙНИЙ БАНК,,0,12742.8545,3.6157,605.28851,,,99825,,,113176.75871,1515601.8968200001,31,90,,
2526,,,,,,04,,,,3,2013,,,,,0,,"""УКРАЇНСЬКИЙ ФІНАНСОВИЙ СВІТ""",,0,33599.3859,0,62317.37896,,,143000,,,238916.76486,1511393.74228,32,91,,
2527,,,,,,04,,,,3,2013,,,,,0,,КРЕДИТ ЄВРОПА БАНК ,,0,76782.90168,-9381.94986,522.65,,,505000,,,572923.6018200001,1507144.80228,33,92,,
2528,,,,,,04,,,,3,2013,,,,,5.4308000000000005,,"""ТК КРЕДИТ""",,0,933.498300000004,18.873,16215.08677,,,151828.75,,,169001.63887,1491804.91118,34,93,,
2529,,,,,,04,,,,3,2013,,,,,4160.86042,,ЮНЕКС БАНК,,0,12814.580189999999,32821.08618,1289.99055,,,292000,,,343086.51734,1413962.1652000002,35,94,,
2530,,,,,,04,,,,3,2013,,,,,0,,БАНК ЗОЛОТІ ВОРОТА,,0,-37606.22634,14086.989730000001,2402.16823,,,169651.3,,,148534.23162,1392013.19237,36,95,,
2531,,,,,,04,,,,3,2013,,,,,124.44962,,БАНК ПЕТРОКОММЕРЦ-УКРАЇНА,,0,-214074.91694,2738.15697,40389.202320000004,,,319474.505,,,148651.39697,1352112.61,37,96,,
2532,,,,,,04,,,,3,2013,,,,,1525.36079,,АВТОКРАЗБАНК,,0,-3724.97507,12259.61306,0,,,155000,,,165059.99878,1333462.66509,38,97,,
2533,,,,,,04,,,,3,2013,,,,,80000,,РЕАЛ БАНК,,0,3176.56678,2108.26645,20308.4909,,,150000,,,255593.32413000002,1315067.8756600001,39,98,,
2534,,,,,,04,,,,3,2013,,,,,60.31201,,ПОЛТАВА - БАНК,,0,22406.62295,80020.54222,63980.42417,,,70500,,,236967.90135,1290240.33424,40,99,,
2535,,,,,,04,,,,3,2013,,,,,14.15,,IНТЕГРАЛ - БАНК,,0,3042.54334999999,0,27307.863179999997,,,160000,,,190364.55653,1272455.36001,41,100,,
2536,,,,,,04,,,,3,2013,,,,,0,,"""ГЛОБУС""",,0,55514.87388000001,0,4605.52685,,,160000,,,220120.40073,1253212.1703299999,42,101,,
2537,,,,,,04,,,,3,2013,,,,,0,,"""ДАНІЕЛЬ""",,0,695.320550000005,0,43469.43876999999,,,120412,,,164576.75932,1222972.33268,43,102,,
2538,,,,,,04,,,,3,2013,,,,,0,,УКРГАЗПРОМБАНК,,0,6955.35856,9051.58001,60578.488020000004,,,82800,,,159385.42659000002,1151580.6469700001,44,103,,
2539,,,,,,04,,,,3,2013,,,,,0,,"""ПРЕМIУМ""",,0,4734.64807,0,7762.706910000001,,,260000,,,272497.35498,1052103.2304,45,104,,
2540,,,,,,04,,,,3,2013,,,,,0,,"""ПОРТО-ФРАНКО""",,0,2913.56416,187.26386,7513.574570000001,,,120053.56,,,130667.96259,1037992.9333200001,46,105,,
2541,,,,,,04,,,,3,2013,,,,,230.31264000000002,,"""ЛЬВІВ""",,0,-153938.45002000002,38136.6035,9936.31654,,,237905.338,,,132270.12066000002,968166.90275,47,106,,
2542,,,,,,04,,,,3,2013,,,,,12510.4031,,БАНК МОРСЬКИЙ,,0,-24064.66499,16255.955629999999,316.8184,,,145962,,,150980.51214,941628.20865,48,107,,
2543,,,,,,04,,,,3,2013,,,,,17924.436,,ПЕРШИЙ ІНВЕСТИЦІЙНИЙ БАНК,,0,-335.59182999999797,-108.77355,3422.05418,,,230000,,,250902.1248,936306.63026,49,108,,
2544,,,,,,04,,,,3,2013,,,,,0,,"""ФІНАНСОВИЙ ПАРТНЕР""",,0,76.67913,0,0,,,125000,,,125076.67913,894148.33493,50,109,,
2545,,,,,,04,,,,3,2013,,,,,0,,СЕБ КОРПОРАТИВНИЙ БАНК,,0,19514.6634,0,42.47,,,250000,,,269557.1334,880238.8309599999,51,110,,
